name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Jose Alvarado,RP,PHI,31.0,,,,,212.70794,198.0,-14.70793999999998,205.35397,119.5,93.20793999999998
Kolby Allard,RP,CLE,28.0,,,,,53.9938215,31.0,-22.9938215,42.49691075,118.5,-64.5061785
Zach Agnos,RP,COL,25.0,,,,,85.80074499999999,83.5,-2.300744999999992,84.6503725,117.0,-31.199255000000008
Isaac Mattson,RP,PIT,30.0,,,,,170.085725,165.5,-4.5857249999999965,167.7928625,117.0,53.085725
Kevin Kelly,RP,TBR,28.0,,,,,89.59584300000002,106.0,16.404156999999984,97.7979215,116.5,-26.904156999999984
Taylor Clarke,RP,ARI,33.0,,,,,131.78787,134.5,2.712130000000002,133.143935,116.0,15.787869999999998
Steven Cruz,RP,KCR,27.0,,,,,84.76306,96.5,11.736940000000004,90.63153,114.5,-29.736940000000004
Josh Simpson,RP,MIA,28.0,,,,,81.051035,99.0,17.948965,90.0255175,113.5,-32.448965
Ian Hamilton,RP,ATL,31.0,,,,,109.759709,126.5,16.740291000000013,118.1298545,113.0,-3.2402910000000134
Erik Sabrowski,RP,CLE,28.0,,,,,163.06621,158.5,-4.566210000000012,160.783105,113.0,50.06621000000001
Alexis Diaz,RP,TEX,29.0,,,,,171.48296,149.0,-22.48295999999999,160.24148,113.0,58.48295999999999
Kyle Hart,SP/RP,SDP,33.0,WCS,aaa_opt,1.0,0.0,125.91607,98.0,-27.91606999999999,111.958035,112.0,13.91606999999999
Tim Herrin,RP,CLE,29.0,,,,,127.318805,132.5,5.181194999999988,129.9094025,111.5,15.818805000000012
Tobias Myers,SP/RP,NYM,27.0,SF,aaa_opt,1.0,0.0,120.56115,123.0,2.438850000000002,121.780575,111.5,9.061149999999998
James McArthur,RP,,,,,,,75.236245,87.0,11.763755000000003,81.1181225,111.5,-36.263755
Connor Brogdon,RP,CLE,31.0,,,,,107.63862,126.0,18.36138,116.81931,111.0,-3.361379999999997
Rafael Montero,RP,FA,35.0,,,,,96.3369,119.5,23.1631,107.91845,111.0,-14.6631
Trent Thornton,RP,FA,32.0,,,,,59.5697488,72.0,12.4302512,65.7848744,110.5,-50.9302512
Casey Legumina,RP,SEA,29.0,,,,,114.491431,139.0,24.50856900000001,126.7457155,109.5,4.991430999999992
John King,RP,FA,31.0,,,,,66.648785,74.5,7.851214999999996,70.5743925,108.5,-41.851215
Miguel Castro,RP,FA,31.0,,,,,39.403086,49.5,10.096913999999998,44.451543,108.5,-69.096914
Kade Strowd,RP,ARI,28.0,,,,,127.84061,169.5,41.65939,148.67030499999998,108.5,19.34061
Chase Lee,RP,TOR,27.0,,,,,49.52193,55.5,5.978070000000002,52.510965,107.0,-57.47807
A.J. Minter,RP,NYM,32.0,,,,,171.71837,167.5,-4.218369999999993,169.609185,106.5,65.21837
Tommy Nance,RP,TOR,35.0,,,,,129.50849999999997,142.5,12.99150000000003,136.00424999999998,106.5,23.00849999999997
DL Hall,RP,MIL,27.0,,,,,122.88517,120.5,-2.385169999999988,121.692585,106.0,16.885169999999988
Joe Ross,RP,FA,33.0,,,,,76.752745,87.0,10.247254999999996,81.8763725,105.5,-28.747255
Shinnosuke Ogasawara,RP,WSN,28.0,,,,,15.232353,11.5,-3.732353,13.3661765,105.0,-89.767647
